edo,common_name,culture,pitches,cardinality,popularity,fragment1_name,fragment2_name,unique_step_sizes,step_mean_error_min,step_mean_error_max,step_mean_error,step_mean_error_cents,evenness_of_spread,step_similarity,constituent_similarity,area,unevenness,consecutive_semitones,runs,IV_sum,smallest_step,step_sizes,fragment1_EOS,fragment2_EOS,symmetry_norm,symmetry_distinct,symmetry_manifestations,symmetry_ratio,symmetry_distinct_edges,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,roughness,coherence_quotient,sameness_quotient,rahn_differences,rahn_contradictions,rahn_ambiguities,cardinality_variety_ratio,mode_variance,symmetry,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name,necklace_family,necklace_family_members
12,Revati,Carnatic,0 1 5 7 8,5,0.315789474,S7-13,S5-3,3,0,5,1.28,128,0.0038888888888888896,0.7866666666666666,0.8148148148148148,0.5726516146582469,2.533333333333333,1,5,10,100,"100,200,400",0.010582010582010581,0.0225,0.07142857142857145,21,27,1.2857142857142858,6,21,21,21,3,"2,3,6",15,0.22620084656661227,0.8,0.25,30,4,1,0.7111111111111111,120,0.07142857142857145,2,3,2,"0,2,3,7,8",12-397,"0,2,3,7,8",12-397,"0,4,6,14,16",24-82001,4 4 2 1 1,6
12,Valaji,Carnatic,0 4 7 9 10,5,0.294736842,S7-9,S5-11,4,0,5,0.8800000000000001,88.00000000000001,0.005,0.8533333333333333,0.8333333333333334,0.6522290862041957,3.2,1,5,10,100,"100,200,300,400",0.0012755102040816315,0.0029629629629629663,0.07142857142857145,21,27,1.2857142857142858,6,21,21,23,4,"1,4,5,6",15,0.22371071980343213,0.43999999999999995,0.09999999999999998,36,7,7,0.6571428571428571,140,0.07142857142857145,1,2,2,"0,3,5,6,8",12-361,"0,3,5,6,8",12-361,"0,6,10,12,16",24-70721,4 3 2 2 1,12
12,Revagupti,Carnatic,0 1 4 7 8,5,0.281578947,S7-19,S5-3,3,0,5,1.1199999999999999,111.99999999999999,0.0027777777777777783,0.8133333333333334,0.8148148148148148,0.6152970531311421,2.2666666666666666,1,4,10,100,"100,300,400",0.006046863189720335,0.0225,0.09523809523809523,21,29,1.380952380952381,5,21,21,22,1,6,14,0.2103310823243601,0.8,0.19999999999999996,32,0,5,0.6888888888888888,100,0.09523809523809523,2,2,2,"0,1,4,7,8",12-403,"0,1,4,7,8",12-403,"0,2,8,14,16",24-82181,4 3 3 1 1,6
12,Hamsanada,Carnatic,0 2 6 7 11,5,0.263157895,S7-11,S5-3,3,0,5,1.28,128,0.0038888888888888896,0.7866666666666666,0.8148148148148148,0.5726516146582472,2.533333333333333,1,5,10,100,"100,200,400",0.010582010582010573,0.022500000000000006,0.07142857142857145,21,27,1.2857142857142858,6,21,21,21,3,"2,3,6",15,0.22817473108981243,0.8,0.25,30,4,1,0.7111111111111111,120,0.07142857142857145,2,3,2,"0,1,5,6,8",12-355,"0,1,5,6,8",12-355,"0,2,10,12,16",24-70661,4 4 2 1 1,6
12,Bauli,Carnatic,0 1 4 7 8 11,6,0.739473684,S7-19,S5-7,2,0,5,1,100,0.0032793209876543234,0.8333333333333334,0.8333333333333334,0.7161972439135385,1.6666666666666667,2,5,15,100,"100,300",0.006046863189720335,0.011851851851851851,0.09268292682926829,41,60,1.4634146341463414,6,41,41,41,2,"2,6",27,0.35521128357117226,0.8,0.4,45,12,1,0.886904761904762,116.66666666666667,0.09268292682926829,3,3,4,"0,1,4,5,6,9",12-627,"0,1,4,5,6,9",12-627,"0,2,8,10,12,18",24-267525,3 3 3 1 1 1,4
12,Lalita,Carnatic,0 1 4 5 8 11,6,0.65,S5-7,S7-19,2,0,5,1,100,0.0032793209876543217,0.8333333333333334,0.8333333333333334,0.7161972439135387,1.6666666666666667,2,5,15,100,"100,300",0.011851851851851851,0.006046863189720325,0.09268292682926829,41,60,1.4634146341463414,6,41,41,41,2,"2,6",27,0.35505223164590577,0.8,0.4,45,12,1,0.886904761904762,116.66666666666667,0.09268292682926829,3,3,4,"0,1,2,5,6,9",12-615,"0,1,2,5,6,9",12-615,"0,2,4,10,12,18",24-267285,3 3 3 1 1 1,4
12,Sama,Carnatic,0 2 4 5 7 9,6,0.581578947,S7-43,S5-5,3,0,5,0.3333333333333333,33.33333333333333,0.001736111111111109,0.9444444444444444,0.8888888888888888,0.7900613100596456,1.6666666666666663,1,4,15,100,"100,200,300",0.0015943877551020396,0.0024999999999999988,0.16774193548387095,31,57,1.8387096774193548,5,31,31,41,1,1,15,0.3334975269016424,0.7538461538461538,0.31999999999999995,51,0,16,0.895054945054945,83.33333333333333,0.16774193548387095,1,5,4,"0,2,4,5,7,9",12-693,"0,2,4,5,7,9",12-693,"0,4,8,10,14,18",24-279825,3 2 2 2 2 1,5
12,Gaula,Carnatic,0 1 4 5 7 11,6,0.526315789,S7-27,S5-3,4,0,5,1,100,0.0038580246913580245,0.8333333333333334,0.8333333333333334,0.6735518054406434,1.6666666666666667,2,6,15,100,"100,200,300,400",0.004145408163265305,0.022500000000000006,0.07906976744186048,43,60,1.3953488372093024,6,43,43,52,2,"2,3",30,0.37345083811507207,0.5846153846153845,0.1466666666666666,64,10,17,0.702591706539075,133.33333333333334,0.07906976744186048,3,3,2,"0,1,2,5,6,8",12-359,"0,1,2,5,6,8",12-359,"0,2,4,10,12,16",24-70677,4 3 2 1 1 1,20
12,Shriranjani,Carnatic,0 2 3 5 9 10,6,0.497368421,S5-11,S7-11,3,0,5,0.6666666666666666,66.66666666666666,0.0032793209876543217,0.8888888888888888,0.8148148148148148,0.7104838385136969,1.9999999999999998,1,6,15,100,"100,200,400",0.0029629629629629663,0.01058201058201058,0.08292682926829267,41,58,1.4146341463414633,6,41,41,47,2,"4,6",27,0.3597352343746539,0.676923076923077,0.2666666666666667,55,12,9,0.7723039215686275,116.66666666666667,0.08292682926829267,2,4,3,"0,1,3,5,6,8",12-363,"0,1,3,5,6,8",12-363,"0,2,6,10,12,16",24-70725,4 2 2 2 1 1,10
12,Vasanta,Carnatic,0 1 4 5 9 11,6,0.460526316,S5-7,S7-13,4,0,5,1,100,0.004629629629629631,0.8333333333333334,0.8333333333333334,0.6735518054406433,2.3333333333333335,2,6,15,100,"100,200,300,400",0.011851851851851851,0.010582010582010573,0.07906976744186048,43,60,1.3953488372093024,6,43,43,51,3,"2,3,6",31,0.37476953251322426,0.49230769230769234,0.1333333333333333,65,14,19,0.7113636363636364,150,0.07906976744186048,3,3,3,"0,2,3,4,7,8",12-413,"0,2,3,4,7,8",12-413,"0,4,6,8,14,16",24-82257,4 3 2 1 1 1,20
